user_id,question_id,section,subtopic,difficulty_tag,reason,priority
U00235,Q00098,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 31%),8.891972732692636
U00235,Q00113,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 31%),8.891972732692636
U00235,Q00637,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 31%),8.891972732692636
U00235,Q00948,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 31%),8.891972732692636
U00235,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 55%),6.543176959867088
U00235,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 55%),6.543176959867088
U00235,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 55%),6.543176959867088
U00235,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 55%),6.543176959867088
U00235,Q05935,Data Interpretation,Pie Charts,Medium,Spaced repetition: got wrong 39 days ago,6.3119552469135805
U00235,Q00968,Verbal Ability,Verbal Analogies,Easy,Spaced repetition: got wrong 29 days ago,5.965045138888889
U00235,Q03510,Quantitative Aptitude,Simple Interest,Hard,Spaced repetition: got wrong 23 days ago,5.758744984567901
U00235,Q00187,Logical Reasoning,Coding-Decoding,Medium,Spaced repetition: got wrong 16 days ago,5.534131944444445
U00235,Q01564,Logical Reasoning,Input-Output,Easy,Spaced repetition: got wrong 14 days ago,5.457635802469135
U00235,Q02497,Quantitative Aptitude,"Time, Speed & Distance",Hard,Spaced repetition: got wrong 12 days ago,5.39982600308642
U00235,Q01736,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 10 days ago,5.325268904320987
U00235,Q01062,Verbal Ability,Reading Comprehension,Hard,Spaced repetition: got wrong 9 days ago,5.298707947530864
U00235,Q08307,Verbal Ability,Para Jumbles,Medium,Spaced repetition: got wrong 8 days ago,5.270188271604939
U00236,Q00547,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00236,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00236,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00236,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00236,Q00727,Logical Reasoning,Statement & Conclusion,Easy,Weak area: Statement & Conclusion (accuracy: 1%),11.862123791746667
U00236,Q01199,Logical Reasoning,Statement & Conclusion,Easy,Weak area: Statement & Conclusion (accuracy: 1%),11.862123791746667
U00236,Q01108,Logical Reasoning,Statement & Conclusion,Easy,Weak area: Statement & Conclusion (accuracy: 1%),11.862123791746667
U00236,Q01414,Logical Reasoning,Statement & Conclusion,Easy,Weak area: Statement & Conclusion (accuracy: 1%),11.862123791746667
U00236,Q02172,Quantitative Aptitude,Linear Equations,Medium,Spaced repetition: got wrong 293 days ago,8.0
U00236,Q02284,Quantitative Aptitude,Compound Interest,Hard,Spaced repetition: got wrong 199 days ago,8.0
U00236,Q06107,Quantitative Aptitude,Logarithms,Medium,Spaced repetition: got wrong 291 days ago,8.0
U00236,Q01966,Logical Reasoning,Syllogisms,Hard,Spaced repetition: got wrong 200 days ago,8.0
U00236,Q01776,Data Interpretation,Radar/Spider Charts,Hard,Spaced repetition: got wrong 296 days ago,8.0
U00236,Q07048,Quantitative Aptitude,Compound Interest,Hard,Spaced repetition: got wrong 130 days ago,8.0
U00236,Q06957,Data Interpretation,Caselets,Easy,Spaced repetition: got wrong 203 days ago,8.0
U00236,Q09826,Quantitative Aptitude,Pipes & Cisterns,Medium,Spaced repetition: got wrong 285 days ago,8.0
U00236,Q00018,Verbal Ability,Cloze Test,Medium,Spaced repetition: got wrong 348 days ago,8.0
U00236,Q00160,Verbal Ability,Odd One Out,Hard,Spaced repetition: got wrong 212 days ago,8.0
U00236,Q03138,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 267 days ago,8.0
U00236,Q04144,Verbal Ability,Cloze Test,Easy,Spaced repetition: got wrong 324 days ago,8.0
U00237,Q00050,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 29%),9.079908129521339
U00237,Q00279,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 29%),9.079908129521339
U00237,Q00474,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 29%),9.079908129521339
U00237,Q00357,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 29%),9.079908129521339
U00237,Q02721,Data Interpretation,Venn-based DI,Easy,Spaced repetition: got wrong 110 days ago,8.0
U00237,Q09634,Data Interpretation,Venn-based DI,Hard,Spaced repetition: got wrong 114 days ago,8.0
U00237,Q01813,Verbal Ability,Para Jumbles,Medium,Spaced repetition: got wrong 97 days ago,8.0
U00237,Q02072,Verbal Ability,Verbal Analogies,Hard,Spaced repetition: got wrong 116 days ago,8.0
U00237,Q04663,Verbal Ability,Para Summary,Hard,Spaced repetition: got wrong 92 days ago,8.0
U00237,Q10169,Verbal Ability,Cloze Test,Hard,Spaced repetition: got wrong 117 days ago,8.0
U00237,Q00007,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 43%),7.664042387458885
U00237,Q00038,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 43%),7.664042387458885
U00237,Q00102,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 43%),7.664042387458885
U00237,Q00247,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 43%),7.664042387458885
U00237,Q05669,Quantitative Aptitude,Ratio & Proportion,Easy,Spaced repetition: got wrong 79 days ago,7.64121875
U00237,Q02002,Verbal Ability,Odd One Out,Hard,Spaced repetition: got wrong 70 days ago,7.335932870370371
U00237,Q00893,Quantitative Aptitude,Logarithms,Medium,Spaced repetition: got wrong 67 days ago,7.226050925925926
U00237,Q07295,Quantitative Aptitude,Time & Work,Medium,Spaced repetition: got wrong 66 days ago,7.206600694444445
U00237,Q09969,Quantitative Aptitude,Probability,Medium,Spaced repetition: got wrong 51 days ago,6.7079201388888885
U00237,Q03813,Logical Reasoning,Ranking & Order,Easy,Spaced repetition: got wrong 40 days ago,6.349876543209876
U00238,Q00021,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 2%),11.7946177499744
U00238,Q00091,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 2%),11.7946177499744
U00238,Q00094,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 2%),11.7946177499744
U00238,Q00105,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 2%),11.7946177499744
U00238,Q00007,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 11%),10.921360695510803
U00238,Q00038,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 11%),10.921360695510803
U00238,Q00102,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 11%),10.921360695510803
U00238,Q00247,Logical Reasoning,Input-Output,Easy,Weak area: Input-Output (accuracy: 11%),10.921360695510803
U00238,Q00045,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 20%),9.959259425935933
U00238,Q00410,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 20%),9.959259425935933
U00238,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 20%),9.959259425935933
U00238,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 20%),9.959259425935933
U00238,Q01302,Quantitative Aptitude,Linear Equations,Medium,Spaced repetition: got wrong 173 days ago,8.0
U00238,Q07855,Quantitative Aptitude,Set Theory,Hard,Spaced repetition: got wrong 280 days ago,8.0
U00238,Q01655,Verbal Ability,Reading Comprehension,Medium,Spaced repetition: got wrong 151 days ago,8.0
U00238,Q08968,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 180 days ago,8.0
U00238,Q09487,Verbal Ability,Idioms & Phrases,Hard,Spaced repetition: got wrong 411 days ago,8.0
U00238,Q10109,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 92 days ago,8.0
U00238,Q02999,Data Interpretation,Data Sufficiency (DI),Easy,Spaced repetition: got wrong 175 days ago,8.0
U00238,Q03009,Logical Reasoning,Series Completion,Hard,Spaced repetition: got wrong 350 days ago,8.0
U00239,Q02085,Verbal Ability,Para Summary,Medium,Spaced repetition: got wrong 175 days ago,8.0
U00239,Q03057,Quantitative Aptitude,Set Theory,Easy,Spaced repetition: got wrong 103 days ago,8.0
U00239,Q06185,Quantitative Aptitude,Simple Interest,Medium,Spaced repetition: got wrong 298 days ago,8.0
U00239,Q07432,Logical Reasoning,Seating Arrangement,Medium,Spaced repetition: got wrong 103 days ago,8.0
U00239,Q07708,Verbal Ability,Fill in the Blanks,Medium,Spaced repetition: got wrong 230 days ago,8.0
U00239,Q09516,Logical Reasoning,Statement & Assumption,Medium,Spaced repetition: got wrong 70 days ago,7.319644675925926
U00239,Q02899,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 58 days ago,6.91679436728395
U00239,Q07207,Logical Reasoning,Venn Diagrams,Easy,Spaced repetition: got wrong 57 days ago,6.883362654320988
U00239,Q06810,Verbal Ability,Sentence Correction,Hard,Spaced repetition: got wrong 12 days ago,5.410082561728395
U00240,Q00002,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 20%),9.9546656639951
U00240,Q00189,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 20%),9.9546656639951
U00240,Q00265,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 20%),9.9546656639951
U00240,Q00249,Quantitative Aptitude,Averages,Easy,Weak area: Averages (accuracy: 20%),9.9546656639951
U00240,Q00031,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 39%),8.135049306398813
U00240,Q00053,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 39%),8.135049306398813
U00240,Q00667,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 39%),8.135049306398813
U00240,Q00374,Data Interpretation,Venn-based DI,Easy,Weak area: Venn-based DI (accuracy: 39%),8.135049306398813
U00240,Q00547,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 39%),8.058852753167542
U00240,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 39%),8.058852753167542
U00240,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 39%),8.058852753167542
U00240,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 39%),8.058852753167542
U00240,Q03396,Data Interpretation,Tables,Medium,Spaced repetition: got wrong 55 days ago,6.828489583333333
U00240,Q00112,Quantitative Aptitude,Linear Equations,Easy,Weak area: Linear Equations (accuracy: 52%),6.797934886283236
U00240,Q00478,Quantitative Aptitude,Linear Equations,Easy,Weak area: Linear Equations (accuracy: 52%),6.797934886283236
U00240,Q00501,Quantitative Aptitude,Linear Equations,Easy,Weak area: Linear Equations (accuracy: 52%),6.797934886283236
U00240,Q01884,Quantitative Aptitude,Linear Equations,Easy,Weak area: Linear Equations (accuracy: 52%),6.797934886283236
U00240,Q03135,Verbal Ability,Reading Comprehension,Easy,Spaced repetition: got wrong 51 days ago,6.711515432098765
U00240,Q09469,Logical Reasoning,Direction Sense,Medium,Spaced repetition: got wrong 51 days ago,6.686033950617284
U00240,Q07222,Quantitative Aptitude,Set Theory,Hard,Spaced repetition: got wrong 49 days ago,6.6338641975308645
U00241,Q01949,Quantitative Aptitude,Permutation & Combination,Medium,Spaced repetition: got wrong 203 days ago,8.0
U00241,Q03844,Verbal Ability,Fill in the Blanks,Medium,Spaced repetition: got wrong 329 days ago,8.0
U00241,Q09965,Data Interpretation,Bar Graphs,Medium,Spaced repetition: got wrong 198 days ago,8.0
U00241,Q04345,Logical Reasoning,Seating Arrangement,Hard,Spaced repetition: got wrong 270 days ago,8.0
U00241,Q03013,Quantitative Aptitude,Mixtures & Alligations,Hard,Spaced repetition: got wrong 128 days ago,8.0
U00241,Q07154,Verbal Ability,Critical Reasoning,Medium,Spaced repetition: got wrong 383 days ago,8.0
U00241,Q06131,Quantitative Aptitude,Profit & Loss,Hard,Spaced repetition: got wrong 194 days ago,8.0
U00241,Q09829,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 214 days ago,8.0
U00241,Q08707,Quantitative Aptitude,Surds & Indices,Medium,Spaced repetition: got wrong 55 days ago,6.841856095679012
U00241,Q00849,Logical Reasoning,Syllogisms,Easy,Spaced repetition: got wrong 27 days ago,5.9040790895061726
U00242,Q03665,Logical Reasoning,Data Sufficiency,Medium,Spaced repetition: got wrong 125 days ago,8.0
U00242,Q04058,Logical Reasoning,Statement & Assumption,Hard,Spaced repetition: got wrong 119 days ago,8.0
U00242,Q07995,Logical Reasoning,Series Completion,Easy,Spaced repetition: got wrong 202 days ago,8.0
U00242,Q03213,Logical Reasoning,Coding-Decoding,Hard,Spaced repetition: got wrong 76 days ago,7.548931712962963
U00242,Q03708,Data Interpretation,Caselets,Easy,Spaced repetition: got wrong 76 days ago,7.5233996913580246
U00242,Q01399,Quantitative Aptitude,Trigonometry,Hard,Spaced repetition: got wrong 74 days ago,7.474483796296296
U00242,Q04699,Verbal Ability,Synonyms & Antonyms,Medium,Spaced repetition: got wrong 50 days ago,6.677045138888889
U00243,Q00148,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 0%),12.0
U00243,Q00327,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 0%),12.0
U00243,Q00679,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 0%),12.0
U00243,Q00528,Quantitative Aptitude,Set Theory,Easy,Weak area: Set Theory (accuracy: 0%),12.0
U00243,Q00547,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),11.977209293347698
U00243,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),11.977209293347698
U00243,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),11.977209293347698
U00243,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),11.977209293347698
U00243,Q00081,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 3%),11.67802887102183
U00243,Q00051,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 3%),11.67802887102183
U00243,Q00613,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 3%),11.67802887102183
U00243,Q00929,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 3%),11.67802887102183
U00243,Q00559,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 9%),11.071091217539681
U00243,Q00496,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 9%),11.071091217539681
U00243,Q01138,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 9%),11.071091217539681
U00243,Q00693,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 9%),11.071091217539681
U00243,Q00049,Quantitative Aptitude,Pipes & Cisterns,Easy,Weak area: Pipes & Cisterns (accuracy: 10%),11.013511682246023
U00243,Q00266,Quantitative Aptitude,Pipes & Cisterns,Easy,Weak area: Pipes & Cisterns (accuracy: 10%),11.013511682246023
U00243,Q00653,Quantitative Aptitude,Pipes & Cisterns,Easy,Weak area: Pipes & Cisterns (accuracy: 10%),11.013511682246023
U00243,Q00692,Quantitative Aptitude,Pipes & Cisterns,Easy,Weak area: Pipes & Cisterns (accuracy: 10%),11.013511682246023
U00244,Q00016,Quantitative Aptitude,Mixtures & Alligations,Easy,Weak area: Mixtures & Alligations (accuracy: 30%),9.001599094142026
U00244,Q00178,Quantitative Aptitude,Mixtures & Alligations,Easy,Weak area: Mixtures & Alligations (accuracy: 30%),9.001599094142026
U00244,Q00200,Quantitative Aptitude,Mixtures & Alligations,Easy,Weak area: Mixtures & Alligations (accuracy: 30%),9.001599094142026
U00244,Q00213,Quantitative Aptitude,Mixtures & Alligations,Easy,Weak area: Mixtures & Alligations (accuracy: 30%),9.001599094142026
U00244,Q00547,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 52%),6.792492361585862
U00244,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 52%),6.792492361585862
U00244,Q00816,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 52%),6.792492361585862
U00244,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 52%),6.792492361585862
U00244,Q02404,Logical Reasoning,Input-Output,Medium,Spaced repetition: got wrong 27 days ago,5.909042438271605
U00244,Q02830,Logical Reasoning,Statement & Assumption,Medium,Spaced repetition: got wrong 27 days ago,5.897390817901234
U00244,Q00216,Quantitative Aptitude,Averages,Hard,Spaced repetition: got wrong 25 days ago,5.833440972222222
U00244,Q04905,Logical Reasoning,Blood Relations,Hard,Spaced repetition: got wrong 21 days ago,5.698140046296296
U00244,Q06227,Logical Reasoning,Analogy,Hard,Spaced repetition: got wrong 20 days ago,5.653346064814815
U00244,Q06574,Quantitative Aptitude,Trigonometry,Medium,Spaced repetition: got wrong 18 days ago,5.6148287037037035
U00244,Q09886,Verbal Ability,Fill in the Blanks,Medium,Spaced repetition: got wrong 18 days ago,5.58720061728395
U00244,Q02749,Quantitative Aptitude,Mixtures & Alligations,Medium,Spaced repetition: got wrong 16 days ago,5.520757716049383
U00244,Q09621,Logical Reasoning,Clocks & Calendars,Hard,Spaced repetition: got wrong 13 days ago,5.429988811728395
U00244,Q04584,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 12 days ago,5.405591049382716
U00244,Q02824,Verbal Ability,Cloze Test,Medium,Spaced repetition: got wrong 11 days ago,5.371554012345679
U00244,Q09413,Verbal Ability,Fill in the Blanks,Easy,Spaced repetition: got wrong 10 days ago,5.323158179012346
U00245,Q00303,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00245,Q01066,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00245,Q01403,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00245,Q01446,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 0%),12.0
U00245,Q00123,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 15%),10.54942562991294
U00245,Q00343,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 15%),10.54942562991294
U00245,Q00618,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 15%),10.54942562991294
U00245,Q00489,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 15%),10.54942562991294
U00245,Q00681,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 16%),10.409830912817156
U00245,Q00942,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 16%),10.409830912817156
U00245,Q01427,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 16%),10.409830912817156
U00245,Q01517,Logical Reasoning,Series Completion,Easy,Weak area: Series Completion (accuracy: 16%),10.409830912817156
U00245,Q00095,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 26%),9.412484863723021
U00245,Q00158,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 26%),9.412484863723021
U00245,Q00390,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 26%),9.412484863723021
U00245,Q01054,Logical Reasoning,Clocks & Calendars,Easy,Weak area: Clocks & Calendars (accuracy: 26%),9.412484863723021
U00245,Q00056,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 30%),9.016245935319157
U00245,Q00281,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 30%),9.016245935319157
U00245,Q00849,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 30%),9.016245935319157
U00245,Q00726,Logical Reasoning,Syllogisms,Easy,Weak area: Syllogisms (accuracy: 30%),9.016245935319157
U00246,Q00171,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 0%),12.0
U00246,Q00218,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 0%),12.0
U00246,Q00438,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 0%),12.0
U00246,Q00377,Data Interpretation,Bar Graphs,Easy,Weak area: Bar Graphs (accuracy: 0%),12.0
U00246,Q00260,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.942679805600497
U00246,Q00175,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.942679805600497
U00246,Q00462,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.942679805600497
U00246,Q00839,Logical Reasoning,Analogy,Easy,Weak area: Analogy (accuracy: 1%),11.942679805600497
U00246,Q00186,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 1%),11.9347558586274
U00246,Q00201,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 1%),11.9347558586274
U00246,Q00426,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 1%),11.9347558586274
U00246,Q00284,Quantitative Aptitude,Partnership,Easy,Weak area: Partnership (accuracy: 1%),11.9347558586274
U00246,Q00444,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.907756198198852
U00246,Q01134,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.907756198198852
U00246,Q00817,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.907756198198852
U00246,Q01205,Data Interpretation,Line Graphs,Easy,Weak area: Line Graphs (accuracy: 1%),11.907756198198852
U00246,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 1%),11.88037378267919
U00246,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 1%),11.88037378267919
U00246,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 1%),11.88037378267919
U00246,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 1%),11.88037378267919
U00247,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 5%),11.544727291730464
U00247,Q00699,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 5%),11.544727291730464
U00247,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 5%),11.544727291730464
U00247,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 5%),11.544727291730464
U00247,Q00062,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 8%),11.21619605154606
U00247,Q00155,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 8%),11.21619605154606
U00247,Q00176,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 8%),11.21619605154606
U00247,Q00296,Quantitative Aptitude,Mensuration,Easy,Weak area: Mensuration (accuracy: 8%),11.21619605154606
U00247,Q00033,Quantitative Aptitude,Time & Work,Easy,Weak area: Time & Work (accuracy: 15%),10.508362823863065
U00247,Q01024,Quantitative Aptitude,Time & Work,Easy,Weak area: Time & Work (accuracy: 15%),10.508362823863065
U00247,Q01618,Quantitative Aptitude,Time & Work,Easy,Weak area: Time & Work (accuracy: 15%),10.508362823863065
U00247,Q01272,Quantitative Aptitude,Time & Work,Easy,Weak area: Time & Work (accuracy: 15%),10.508362823863065
U00247,Q00601,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 17%)",10.292419293064548
U00247,Q00534,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 17%)",10.292419293064548
U00247,Q01580,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 17%)",10.292419293064548
U00247,Q00952,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 17%)",10.292419293064548
U00247,Q00850,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 22%),9.82089243523388
U00247,Q01175,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 22%),9.82089243523388
U00247,Q01100,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 22%),9.82089243523388
U00247,Q01056,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 22%),9.82089243523388
U00248,Q00017,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 26%),9.395388734338779
U00248,Q00032,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 26%),9.395388734338779
U00248,Q00181,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 26%),9.395388734338779
U00248,Q00259,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 26%),9.395388734338779
U00248,Q00100,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 31%),8.859170252223095
U00248,Q01290,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 31%),8.859170252223095
U00248,Q01248,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 31%),8.859170252223095
U00248,Q01859,Logical Reasoning,Blood Relations,Easy,Weak area: Blood Relations (accuracy: 31%),8.859170252223095
U00248,Q00303,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 33%),8.717820700174219
U00248,Q01066,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 33%),8.717820700174219
U00248,Q01403,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 33%),8.717820700174219
U00248,Q01446,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 33%),8.717820700174219
U00248,Q00503,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 33%),8.694006429538796
U00248,Q00907,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 33%),8.694006429538796
U00248,Q00747,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 33%),8.694006429538796
U00248,Q00697,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 33%),8.694006429538796
U00248,Q01176,Logical Reasoning,Cubes & Dice,Easy,Weak area: Cubes & Dice (accuracy: 34%),8.619513786859656
